unique-sample-id,Image_ID,block_label,cabinet,drawer,row,slide_label,slide_case,slide_slot,tissue(s),species_scientific,species_common,date,name,project,Link to project,notes,extra_notes
2017_3280-3368_hemolymph,,2017_01,,,,3280-3368,9,38,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3272-3393_hemolymph,,2017_01,,,,3272-3393,9,38,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3284-3570_hemolymph,,2017_01,,,,3284-3570,9,39,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3281-3308_hemolymph,,2017_01,,,,3281-3308,9,39,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3293-3370_hemolymph,,2017_01,,,,3293-3370,9,40,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3286-3371_hemolymph,,2017_01,,,,3286-3371,9,40,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3310-3488_hemolymph,,2017_01,,,,3310-3488,9,41,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3299-3383_hemolymph,,2017_01,,,,3299-3383,9,41,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3316-3435_hemolymph,,2017_01,,,,3316-3435,9,42,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3311-3551_hemolymph,,2017_01,,,,3311-3551,9,42,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3326-3536_hemolymph,,2017_01,,,,3326-3536,9,43,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3317-3545_hemolymph,,2017_01,,,,3317-3545,9,43,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3330-3409_hemolymph,,2017_01,,,,3330-3409,9,44,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3328-3510_hemolymph,,2017_01,,,,3328-3510,9,44,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3362-3539_hemolymph,,2017_01,,,,3362-3539,9,45,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3351-3390_hemolymph,,2017_01,,,,3351-3390,9,45,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3378-3534_hemolymph,,2017_01,,,,3378-3534,9,46,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3373-3406_hemolymph,,2017_01,,,,3373-3406,9,46,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3382-3481_hemolymph,,2017_01,,,,3382-3481,9,47,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3381-3517_hemolymph,,2017_01,,,,3381-3517,9,47,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3391-3550_hemolymph,,2017_01,,,,3391-3550,9,48,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3385-3554_hemolymph,,2017_01,,,,3385-3554,9,48,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3400-3464_hemolymph,,2017_01,,,,3400-3464,9,49,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3397-3553_hemolymph,,2017_01,,,,3397-3553,9,49,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3475-3524_hemolymph,,2017_01,,,,3475-3524,9,50,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3438-3457_hemolymph,,2017_01,,,,3438-3457,9,50,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3512-3537_hemolymph,,2017_01,,,,3512-3537,9,51,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3498-3523_hemolymph,,2017_01,,,,3498-3523,9,51,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3544-3559_hemolymph,,2017_01,,,,3544-3559,9,52,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3532-3594_hemolymph,,2017_01,,,,3532-3594,9,52,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3566-3571_hemolymph,,2017_01,,,,3566-3571,9,53,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3561-3588_hemolymph,,2017_01,,,,3561-3588,9,53,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3638-3843_hemolymph,,2017_01,,,,3638-3843,9,54,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3567-3595_hemolymph,,2017_01,,,,3567-3595,9,54,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3643-3850_hemolymph,,2017_01,,,,3643-3850,9,55,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3642-3837_hemolymph,,2017_01,,,,3642-3837,9,55,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3653-3857_hemolymph,,2017_01,,,,3653-3857,9,56,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3651-3856_hemolymph,,2017_01,,,,3651-3856,9,56,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3660-3863_hemolymph,,2017_01,,,,3660-3863,9,57,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3658-3860_hemolymph,,2017_01,,,,3658-3860,9,57,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3663-3862_hemolymph,,2017_01,,,,3663-3862,9,58,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3662-3866_hemolymph,,2017_01,,,,3662-3866,9,58,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3668-3870_hemolymph,,2017_01,,,,3668-3870,9,59,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3667-3864_hemolymph,,2017_01,,,,3667-3864,9,59,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3673-3877_hemolymph,,2017_01,,,,3673-3877,9,60,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3670-3871_hemolymph,,2017_01,,,,3670-3871,9,60,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3677-3880_hemolymph,,2017_01,,,,3677-3880,9,61,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3675-3872_hemolymph,,2017_01,,,,3675-3872,9,61,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3687-3892_hemolymph,,2017_01,,,,3687-3892,9,62,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3678-3893_hemolymph,,2017_01,,,,3678-3893,9,62,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3702-3902_hemolymph,,2017_01,,,,3702-3902,9,63,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3701-3709_hemolymph,,2017_01,,,,3701-3709,9,63,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3706-3900_hemolymph,,2017_01,,,,3706-3900,9,64,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3703-3728_hemolymph,,2017_01,,,,3703-3728,9,64,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3708-3717_hemolymph,,2017_01,,,,3708-3717,9,65,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3707-3913_hemolymph,,2017_01,,,,3707-3913,9,65,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3712-3726_hemolymph,,2017_01,,,,3712-3726,9,66,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3710-3723_hemolymph,,2017_01,,,,3710-3723,9,66,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3715-3719_hemolymph,,2017_01,,,,3715-3719,9,67,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3714-3716_hemolymph,,2017_01,,,,3714-3716,9,67,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3720-3915_hemolymph,,2017_01,,,,3720-3915,9,68,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3718-3914_hemolymph,,2017_01,,,,3718-3914,9,68,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3724-3890_hemolymph,,2017_01,,,,3724-3890,9,69,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3721-3908_hemolymph,,2017_01,,,,3721-3908,9,69,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3727-3911_hemolymph,,2017_01,,,,3727-3911,9,70,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3725-3912_hemolymph,,2017_01,,,,3725-3912,9,70,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3905-3920_hemolymph,,2017_01,,,,3905-3920,9,71,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3904-3906_hemolymph,,2017_01,,,,3904-3906,9,71,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3004-3219_hemolymph,,2017_01,,,,3004-3219,9,72,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3001-3035_hemolymph,,2017_01,,,,3001-3035,9,72,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3008-3472_hemolymph,,2017_01,,,,3008-3472,9,73,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3291-3007_hemolymph,,2017_01,,,,3291-3007,9,73,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3049-3337_hemolymph,,2017_01,,,,3049-3337,9,74,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3034-3217_hemolymph,,2017_01,,,,3034-3217,9,74,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3053-3116_hemolymph,,2017_01,,,,3053-3116,9,75,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3052-3115_hemolymph,,2017_01,,,,3052-3115,9,75,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3067-3346_hemolymph,,2017_01,,,,3067-3346,9,76,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3062-3121_hemolymph,,2017_01,,,,3062-3121,9,76,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3447-3077_hemolymph,,2017_01,,,,3447-3077,9,77,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3072-3560_hemolymph,,2017_01,,,,3072-3560,9,77,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3082-3546_hemolymph,,2017_01,,,,3082-3546,9,78,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3081-3210_hemolymph,,2017_01,,,,3081-3210,9,78,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3086-3155_hemolymph,,2017_01,,,,3086-3155,9,79,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3085-3233_hemolymph,,2017_01,,,,3085-3233,9,79,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3101-3463_hemolymph,,2017_01,,,,3101-3463,9,80,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3099-3579_hemolymph,,2017_01,,,,3099-3579,9,80,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3105-3146_hemolymph,,2017_01,,,,3105-3146,9,81,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3103-3158_hemolymph,,2017_01,,,,3103-3158,9,81,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3108-3501_hemolymph,,2017_01,,,,3108-3501,9,82,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3149-3436_hemolymph,,2017_01,,,,3149-3436,9,82,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3160-3273_hemolymph,,2017_01,,,,3160-3273,9,83,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3165-3254_hemolymph,,2017_01,,,,3165-3254,9,83,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3171-3557_hemolymph,,2017_01,,,,3171-3557,9,84,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3166-3433_hemolymph,,2017_01,,,,3166-3433,9,84,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3173-3495_hemolymph,,2017_01,,,,3173-3495,9,85,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3172-3374_hemolymph,,2017_01,,,,3172-3374,9,85,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3195-3350_hemolymph,,2017_01,,,,3195-3350,9,86,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3183-3187_hemolymph,,2017_01,,,,3183-3187,9,86,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3216-3451_hemolymph,,2017_01,,,,3216-3451,9,87,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3203-3230_hemolymph,,2017_01,,,,3203-3230,9,87,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3232-3323_hemolymph,,2017_01,,,,3232-3323,9,88,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3226-3489_hemolymph,,2017_01,,,,3226-3489,9,88,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3253-3578_hemolymph,,2017_01,,,,3253-3578,9,89,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3251-3422_hemolymph,,2017_01,,,,3251-3422,9,89,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3286-3371_hemolymph,,2017_01,,,,3286-3371,9,90,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3284-3570_hemolymph,,2017_01,,,,3284-3570,9,90,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3299-3383_hemolymph,,2017_01,,,,3299-3383,9,91,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3293-3370_hemolymph,,2017_01,,,,3293-3370,9,91,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3317-3545_hemolymph,,2017_01,,,,3317-3545,9,92,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3306-3354_hemolymph,,2017_01,,,,3306-3354,9,92,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3328-3510_hemolymph,,2017_01,,,,3328-3510,9,93,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3362-3536_hemolymph,,2017_01,,,,3362-3536,9,93,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3580-3351_hemolymph,,2017_01,,,,3580-3351,9,94,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3362-3538_hemolymph,,2017_01,,,,3362-3538,9,94,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3391-3550_hemolymph,,2017_01,,,,3391-3550,9,95,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3378-3534_hemolymph,,2017_01,,,,3378-3534,9,95,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3423-3516_hemolymph,,2017_01,,,,3423-3516,9,96,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3400-3464_hemolymph,,2017_01,,,,3400-3464,9,96,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3448-3468_hemolymph,,2017_01,,,,3448-3468,9,97,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3438-3457_hemolymph,,2017_01,,,,3438-3457,9,97,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3448-3468_hemolymph,,2017_01,,,,3448-3468,9,98,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3492-3731_hemolymph,,2017_01,,,,3492-3731,9,98,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3532-3594_hemolymph,,2017_01,,,,3532-3594,9,99,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3498-3523_hemolymph,,2017_01,,,,3498-3523,9,99,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3601-3810_hemolymph,,2017_01,,,,3601-3810,9,100,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3566-3571_hemolymph,,2017_01,,,,3566-3571,9,100,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3616-3846_hemolymph,,2017_02,,,,3616-3846,10,1,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3610-3813_hemolymph,,2017_02,,,,3610-3813,10,1,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3617-3831_hemolymph,,2017_02,,,,3617-3831,10,2,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3618-3806_hemolymph,,2017_02,,,,3618-3806,10,2,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3628-3809_hemolymph,,2017_02,,,,3628-3809,10,3,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3619-3804_hemolymph,,2017_02,,,,3619-3804,10,3,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3633-3812_hemolymph,,2017_02,,,,3633-3812,10,4,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3630-3824_hemolymph,,2017_02,,,,3630-3824,10,4,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3641-3838_hemolymph,,2017_02,,,,3641-3838,10,5,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3638-3843_hemolymph,,2017_02,,,,3638-3843,10,5,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3648-3841_hemolymph,,2017_02,,,,3648-3841,10,6,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3643-3850_hemolymph,,2017_02,,,,3643-3850,10,6,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3650-3851_hemolymph,,2017_02,,,,3650-3851,10,7,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3649-3852_hemolymph,,2017_02,,,,3649-3852,10,7,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3658-3860_hemolymph,,2017_02,,,,3658-3860,10,8,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3653-3857_hemolymph,,2017_02,,,,3653-3857,10,8,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3662-3866_hemolymph,,2017_02,,,,3662-3866,10,9,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3660-3863_hemolymph,,2017_02,,,,3660-3863,10,9,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3664-3854_hemolymph,,2017_02,,,,3664-3854,10,10,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3663-3862_hemolymph,,2017_02,,,,3663-3862,10,10,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3667-3864_hemolymph,,2017_02,,,,3667-3864,10,11,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3666-3867_hemolymph,,2017_02,,,,3666-3867,10,11,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3670-3871_hemolymph,,2017_02,,,,3670-3871,10,12,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3668-3870_hemolymph,,2017_02,,,,3668-3870,10,12,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3673-3877_hemolymph,,2017_02,,,,3673-3877,10,13,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3671-3875_hemolymph,,2017_02,,,,3671-3875,10,13,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3677-3880_hemolymph,,2017_02,,,,3677-3880,10,14,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3675-3872_hemolymph,,2017_02,,,,3675-3872,10,14,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3727-3911_hemolymph,,2017_02,,,,3727-3911,10,15,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3678-3881_hemolymph,,2017_02,,,,3678-3881,10,15,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3004-3219_hemolymph,,2017_02,,,,3004-3219,10,16,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3001-3035_hemolymph,,2017_02,,,,3001-3035,10,16,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3008-3472_hemolymph,,2017_02,,,,3008-3472,10,17,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
2017_3007-3119_hemolymph,,2017_02,,,,3007-3119,10,17,hemolymph,C_bairdi,Tanner crab,,Pam Jensen,2017 NPRB Transcriptome smears,,,
